238,125,133,1
233,124,125,1
234,122,125,1
233,123,125,1
230,122,125,1
226,120,125,1
226,120,125,1
225,119,125,1
224,120,119,1
222,120,119,1
220,119,119,1
217,118,113,1
213,116,112,1
210,116,112,1
206,114,112,1
202,115,111,1
199,114,111,1
198,114,112,1
197,114,112,1
194,115,112,1
192,115,112,1
191,114,113,1
191,115,117,1
192,117,118,1
194,113,119,1
198,114,119,1
202,115,119,1
204,115,118,1
205,114,110,1
206,114,110,1
207,113,111,1
209,114,110,1
211,115,110,1
212,113,110,1
214,114,110,1
214,113,110,1
213,113,111,1
212,114,109,1
211,114,109,1
211,114,109,1
210,114,109,1
209,111,109,1
208,115,109,1
207,113,109,1
205,112,109,1
204,113,110,1
203,112,110,1
202,112,110,1
201,113,109,1
200,114,109,1
199,112,109,1
198,112,108,1
197,112,107,1
196,111,107,1
195,111,108,1
194,111,108,1
194,111,108,1
193,111,108,1
192,110,108,1
191,111,108,1
190,111,110,1
189,113,115,1
188,113,115,1
187,111,115,1
186,112,116,1
185,113,116,1
184,112,116,1
183,112,116,1
183,111,115,1
182,111,115,1
181,114,119,1
180,111,119,1
180,111,120,1
179,111,123,1
178,111,124,1
177,111,131,1
177,111,133,1
176,111,134,1
176,110,134,1
175,110,134,1
174,120,134,1
173,119,135,1
172,117,142,1
171,117,143,1
166,112,152,1
166,112,153,1
165,112,153,1
165,112,153,1
164,113,153,1
164,113,154,1
163,115,153,1
163,116,152,1
162,116,152,1
162,116,153,1
162,116,153,1
161,113,152,1
161,113,148,1
160,113,142,1
160,118,142,1
160,116,140,1
160,126,140,1
159,125,140,1
159,143,146,1
159,143,146,1
159,119,152,1
160,113,152,1
161,116,152,1
162,116,152,1
163,116,152,1
164,112,152,1
166,111,155,1
167,111,154,1
168,111,153,1
169,109,153,1
169,109,153,1
170,109,152,1
171,110,152,1
171,110,151,1
172,110,148,1
173,110,143,1
173,108,142,1
174,108,142,1
175,110,142,1
175,109,141,1
176,109,135,1
177,109,135,1
178,109,134,1
178,110,133,1
179,108,133,1
180,108,132,1
181,108,131,1
181,108,131,1
182,109,131,1
183,111,130,1
183,109,125,1
184,109,125,1
185,109,123,1
185,109,123,1
186,110,122,1
186,111,122,1
187,109,121,1
188,110,111,1
188,110,111,1
189,110,111,1
190,111,111,1
191,110,112,1
191,111,112,1
192,113,111,1
193,111,112,1
195,112,113,1
195,112,113,1
196,112,112,1
196,112,112,1
197,112,107,1
198,112,107,1
198,112,107,1
199,112,107,1
200,112,107,1
200,111,107,1
201,112,107,1
201,111,107,1
202,112,107,1
202,110,107,1
203,109,107,1
203,109,107,1
204,109,107,1
204,110,107,1
204,110,107,1
205,111,110,1
206,111,110,1
206,110,110,1
206,110,110,1
205,109,110,1
203,111,110,1
203,110,110,1
202,110,110,1
201,110,107,1
200,111,107,1
198,111,107,1
197,110,107,1
196,111,107,1
195,111,106,1
194,113,106,1
193,111,106,1
191,111,114,1
189,110,114,1
188,111,114,1
188,111,114,1
187,110,114,1
186,110,114,1
186,111,114,1
185,114,114,1
184,111,114,1
181,110,123,1
180,110,126,1
179,108,128,1
178,112,129,1
177,109,129,1
176,109,129,1
175,109,130,1
174,109,130,1
173,109,131,1
173,109,140,1
172,109,140,1
171,109,142,1
170,109,143,1
170,109,143,1
169,109,143,1
169,109,143,1
168,109,143,1
168,109,143,1
167,109,144,1
166,109,157,1
165,116,158,1
165,124,157,1
164,115,158,1
163,124,158,1
163,124,158,1
162,153,158,1
161,144,158,1
160,144,142,1
160,144,143,1
159,127,143,1
159,127,144,1
158,116,145,1
157,116,145,1
157,115,146,1
157,115,146,1
156,114,147,1
156,114,147,1
155,113,145,1
155,141,145,1
154,142,145,1
153,125,144,1
152,142,144,1
152,143,143,1
151,142,130,1
150,140,129,1
150,127,121,1
149,127,121,1
149,141,121,1
149,125,121,1
150,125,121,1
149,124,139,1
142,120,136,1
132,116,168,1
120,114,169,1
110,111,285,1
102,109,298,1
95,107,302,1
89,105,302,1
82,102,110,1
76,99,110,1
71,98,110,1
67,98,111,1
61,111,111,1
55,96,112,1
48,105,112,1
32,64,92,1
22,62,92,1
13,62,81,1
7,62,75,1
0,62,86,1
355,62,100,1
351,62,103,1
348,65,89,1
346,62,99,1
346,61,98,1
346,61,98,1
347,60,98,1
346,60,98,1
346,60,97,1
346,61,97,1
346,62,97,1
346,62,98,1
345,75,98,1
346,102,98,1
346,63,98,1
346,63,98,1
346,64,98,1
346,63,98,1
347,62,98,1
347,63,86,1
347,64,89,1
346,64,91,1
346,66,91,1
347,67,92,1
346,130,92,1
346,106,92,1
346,79,99,1
347,108,99,1
347,126,99,1
348,107,99,1
349,65,99,1
349,67,99,1
349,63,99,1
348,64,98,1
349,65,73,1
352,67,73,1
352,83,73,1
353,84,73,1
352,85,73,1
352,86,73,1
352,87,73,1
353,88,80,1
354,88,80,1
354,75,80,1
355,78,80,1
356,75,80,1
357,74,80,1
357,74,80,1
0,87,80,1
9,86,70,1
13,84,69,1
24,71,91,1
30,72,84,1
36,84,96,1
41,86,109,1
46,87,110,1
50,100,110,1
54,103,110,1
59,81,110,1
65,82,112,1
69,84,110,1
73,84,110,1
78,85,109,1
83,87,107,1
88,90,91,1
93,91,90,1
98,94,90,1
100,96,90,1
101,98,90,1
104,100,90,1
106,103,90,1
109,105,90,1
121,111,107,1
126,113,108,1
132,114,120,1
136,115,121,1
142,118,121,1
147,125,121,1
153,128,122,1
159,123,122,1
164,129,122,1
167,123,123,1
169,123,170,1
171,123,168,1
172,133,167,1
175,119,166,1
177,117,166,1
180,120,139,1
183,118,138,1
185,115,138,1
187,117,137,1
188,115,136,1
189,115,135,1
190,115,134,1
192,116,132,1
193,118,112,1
192,116,112,1
192,115,113,1
192,117,115,1
191,117,115,1
191,116,115,1
190,118,115,1
190,118,115,1
190,117,115,1
190,118,116,1
189,116,116,1
188,117,122,1
187,118,123,1
186,118,123,1
185,113,123,1
184,117,123,1
183,116,123,1
183,115,123,1
182,115,123,1
181,115,123,1
181,115,121,1
180,115,121,1
179,112,121,1
179,117,121,1
177,117,130,1
177,116,132,1
176,116,132,1
176,114,132,1
175,118,132,1
175,116,132,1
174,116,132,1
173,117,143,1
173,117,144,1
172,116,144,1
171,119,144,1
170,118,146,1
170,118,148,1
169,117,149,1
168,116,149,1
168,116,149,1
167,116,149,1
167,125,151,1
166,125,158,1
165,125,162,1
165,125,163,1
164,125,163,1
163,133,163,1
163,116,163,1
162,118,163,1
162,117,163,1
161,117,171,1
161,116,171,1
160,116,171,1
160,120,171,1
159,117,171,1
159,117,167,1
159,119,167,1
158,118,167,1
158,120,166,1
158,120,166,1
157,120,166,1
157,120,166,1
157,120,166,1
155,125,158,1
155,125,158,1
155,125,157,1
155,125,157,1
154,125,157,1
154,125,157,1
154,124,157,1
153,124,133,1
153,122,133,1
153,122,132,1
152,123,132,1
152,122,132,1
152,123,-32167,1
152,122,129,1
151,125,129,1
151,122,129,1
151,122,138,1
150,123,138,1
149,124,145,1
148,129,145,1
148,129,145,1
147,129,145,1
147,128,145,1
146,129,145,1
146,129,145,1
145,130,145,1
145,129,146,1
144,132,146,1
144,129,147,1
143,130,147,1
143,129,146,1
142,127,146,1
142,129,147,1
142,130,147,1
141,129,147,1
141,129,143,1
140,129,143,1
140,129,143,1
139,129,143,1
139,128,143,1
138,128,143,1
138,129,143,1
138,128,143,1
137,128,139,1
137,128,138,1
138,128,139,1
137,128,139,1
137,129,139,1
136,127,138,1
135,130,138,1
136,127,139,1
138,128,138,1
139,128,141,1
140,128,141,1
141,129,141,1
142,128,141,1
144,129,141,1
145,129,141,1
146,131,142,1
147,129,143,1
148,129,143,1
149,131,143,1
150,129,143,1
151,132,144,1
151,129,144,1
152,121,144,1
154,121,130,1
155,121,131,1
155,117,133,1
156,121,142,1
157,121,144,1
157,118,147,1
158,122,154,1
159,122,154,1
160,122,155,1
160,122,155,1
162,121,157,1
162,121,157,1
163,121,157,1
164,121,157,1
165,121,157,1
166,122,157,1
167,122,157,1
168,122,156,1
169,121,158,1
170,121,158,1
171,116,158,1
172,115,157,1
173,115,157,1
174,114,157,1
175,114,157,1
176,115,156,1
177,115,141,1
178,115,141,1
179,113,141,1
180,117,140,1
181,116,140,1
182,114,140,1
183,114,140,1
184,114,140,1
185,114,-31143,1
186,115,118,1
186,116,118,1
187,116,118,1
187,113,117,1
188,115,117,1
189,114,117,1
190,113,117,1
190,113,120,1
191,114,120,1
191,114,121,1
191,114,120,1
192,114,120,1
193,114,120,1
193,114,120,1
193,114,120,1
194,114,113,1
195,114,113,1
196,113,113,1
197,120,112,1
197,114,112,1
196,113,112,1
194,115,112,1
192,116,114,1
191,116,115,1
191,113,115,1
192,117,115,1
192,113,116,1
192,114,116,1
194,115,117,1
195,114,118,1
195,116,118,1
195,114,118,1
195,116,118,1
195,118,118,1
192,115,118,1
191,115,118,1
190,114,123,1
189,114,123,1
186,112,123,1
185,115,123,1
183,113,122,1
180,113,122,1
179,125,122,1
177,116,122,1
175,114,139,1
176,112,139,1
176,112,139,1
176,115,139,1
175,111,139,1
173,111,139,1
170,110,138,1
172,111,138,1
175,109,134,1
178,110,134,1
180,110,133,1
186,111,132,1
191,111,131,1
192,112,113,1
190,112,113,1
189,113,114,1
189,117,114,1
189,115,115,1
188,115,115,1
186,115,115,1
182,114,116,1
180,114,125,1
180,114,125,1
180,111,125,1
180,114,125,1
180,113,126,1
179,112,126,1
178,113,126,1
176,113,126,1
174,114,132,1
173,114,132,1
171,113,132,1
169,115,133,1
167,115,132,1
166,115,133,1
165,116,133,1
164,116,154,1
163,115,154,1
162,113,154,1
161,120,155,1
160,117,155,1
159,117,155,1
158,116,155,1
156,117,177,1
155,118,177,1
154,117,177,1
154,118,178,1
152,136,178,1
151,133,177,1
150,136,178,1
150,136,178,1
148,136,160,1
147,135,159,1
146,135,159,1
146,134,158,1
144,134,158,1
143,133,158,1
142,133,149,1
142,133,149,1
141,134,149,1
140,133,149,1
139,133,151,1
138,132,151,1
137,133,150,1
136,132,150,1
135,133,150,1
135,132,149,1
134,132,148,1
132,132,142,1
130,131,142,1
129,132,142,1
129,130,142,1
128,133,142,1
128,130,141,1
127,130,141,1
126,130,141,1
125,130,136,1
124,129,136,1
123,131,136,1
123,129,136,1
122,134,135,1
122,129,135,1
121,130,135,1
121,128,135,1
125,130,134,1
127,130,134,1
127,131,134,1
128,130,135,1
129,131,135,1
131,130,139,1
132,130,139,1
132,131,139,1
133,130,139,1
134,135,140,1
134,132,142,1
135,130,142,1
136,132,142,1
136,130,142,1
137,131,143,1
138,130,143,1
138,132,142,1
139,131,142,1
140,133,149,1
140,131,149,1
141,132,149,1
142,131,149,1
142,131,149,1
142,133,146,1
143,131,146,1
144,132,146,1
144,131,146,1
145,134,146,1
145,131,146,1
146,132,146,1
146,131,146,1
147,119,-27303,1
147,131,151,1
148,131,151,1
148,131,151,1
148,132,152,1
149,133,154,1
150,131,155,1
151,118,155,1
151,118,155,1
152,117,155,1
153,117,155,1
153,117,155,1
154,117,155,1
155,117,166,1
155,117,166,1
156,116,167,1
157,118,167,1
159,156,167,1
159,155,167,1
160,133,164,1
161,170,164,1
162,121,163,1
163,120,163,1
164,116,163,1
165,117,162,1
166,117,161,1
167,117,161,1
169,117,145,1
170,118,144,1
171,115,143,1
172,114,143,1
173,114,140,1
174,114,138,1
175,114,137,1
177,112,137,1
177,117,137,1
178,115,137,1
180,115,135,1
181,116,125,1
181,115,124,1
182,111,124,1
183,118,124,1
184,114,124,1
185,114,124,1
186,114,124,1
187,114,124,1
189,115,119,1
190,115,119,1
190,114,119,1
191,116,119,1
192,115,119,1
192,115,118,1
193,115,115,1
193,113,115,1
194,116,115,1
194,115,115,1
195,116,115,1
196,116,115,1
197,114,115,1
198,118,115,1
199,115,115,1
200,115,115,1
201,115,115,1
200,115,115,1
200,115,114,1
201,115,114,1
202,113,115,1
202,116,115,1
203,114,114,1
204,114,114,1
205,115,114,1
206,114,112,1
207,115,112,1
208,114,112,1
208,117,111,1
208,116,111,1
209,116,112,1
210,116,112,1
211,116,112,1
211,116,112,1
211,116,112,1
212,116,112,1
213,116,112,1
213,116,112,1
214,116,112,1
214,113,112,1
215,116,112,1
215,116,112,1
215,116,112,1
216,114,112,1
216,117,112,1
217,116,112,1
217,116,112,1
218,116,112,1
218,116,112,1
219,116,112,1
219,116,112,1
220,116,112,1
220,116,112,1
220,116,112,1
220,116,112,1
221,116,112,1
221,117,112,1
221,117,112,1
222,117,113,1
222,116,113,1
223,122,113,1
223,116,113,1
224,117,113,1
224,116,113,1
225,116,113,1
225,117,113,1
226,117,113,1
226,117,113,1
226,117,113,1
226,116,113,1
227,117,113,1
227,117,113,1
228,117,114,1
228,116,114,1
229,117,115,1
230,117,115,1
231,117,116,1
231,117,116,1
231,117,116,1
232,117,116,1
232,117,116,1
232,118,116,1
233,117,116,1
233,118,117,1
234,118,118,1
234,118,117,1
235,117,117,1
235,118,118,1
236,118,118,1
236,119,120,1
236,119,120,1
236,117,120,1
237,119,120,1
237,119,121,1
238,119,121,1
238,118,121,1
238,118,121,1
239,119,123,1
239,119,123,1
239,116,123,1
239,119,123,1
240,119,123,1
240,120,124,1
241,119,124,1
242,120,126,1
242,120,127,1
242,120,127,1
243,120,127,1
243,119,127,1
243,121,127,1
244,120,127,1
245,122,127,1
245,121,130,1
245,110,131,1
246,110,131,1
246,121,131,1
246,124,131,1
247,123,131,1
247,123,135,1
247,123,135,1
247,123,135,1
247,123,135,1
248,122,135,1
248,122,137,1
249,122,137,1
249,122,137,1
249,122,137,1
250,122,137,1
250,124,137,1
250,121,138,1
251,110,138,1
251,110,143,1
252,109,143,1
252,109,144,1
252,109,144,1
252,109,148,1
252,109,148,1
252,110,148,1
253,109,148,1
252,109,148,1
252,107,148,1
252,111,148,1
252,109,151,1
253,110,150,1
252,110,151,1
252,110,151,1
252,110,151,1
252,110,151,1
252,110,150,1
252,109,150,1
252,109,151,1
253,109,151,1
254,109,151,1
255,109,154,1
254,110,154,1
254,109,155,1
255,110,156,1
256,109,157,1
257,109,157,1
257,109,157,1
258,109,158,1
258,105,158,1
259,110,158,1
259,110,155,1
260,109,155,1
261,109,155,1
261,109,155,1
261,109,155,1
262,107,155,1
262,109,155,1
263,108,155,1
264,109,146,1
264,109,145,1
264,109,145,1
265,109,143,1
265,110,135,1
265,109,134,1
265,110,136,1
266,110,138,1
266,109,138,1
266,109,138,1
267,109,138,1
267,109,138,1
267,109,138,1
268,107,138,1
268,111,138,1
269,109,130,1
269,109,130,1
269,109,130,1
270,109,131,1
270,109,131,1
271,108,130,1
271,109,130,1
272,109,125,1
273,109,125,1
273,110,125,1
274,110,125,1
274,110,125,1
274,110,122,1
275,110,121,1
275,111,121,1
275,111,121,1
275,111,121,1
276,108,121,1
276,116,121,1
277,111,118,1
277,110,118,1
278,110,118,1
278,110,118,1
279,110,118,1
279,110,118,1
280,110,118,1
280,110,118,1
281,110,118,1
281,111,119,1
281,110,119,1
282,111,112,1
283,111,112,1
283,111,112,1
283,112,112,1
283,111,112,1
284,111,112,1
285,103,111,1
285,111,112,1
285,111,112,1
286,111,112,1
286,113,111,1
287,111,111,1
287,111,111,1
287,111,110,1
288,110,110,1
288,113,110,1
289,111,110,1
288,111,110,1
289,111,111,1
289,111,111,1
290,111,111,1
290,112,111,1
291,111,112,1
291,111,112,1
292,111,112,1
293,112,112,1
293,112,112,1
293,112,111,1
292,111,111,1
292,111,111,1
292,111,111,1
292,111,111,1
292,111,112,1
293,113,112,1
293,111,112,1
293,111,110,1
293,111,110,1
293,108,110,1
293,112,110,1
293,111,110,1
292,112,109,1
292,111,109,1
292,111,109,1
293,111,107,1
294,110,107,1
294,110,107,1
294,110,107,1
295,102,107,1
295,100,107,1
295,100,107,1
297,100,107,1
298,104,25689,1
298,103,102,1
298,104,102,1
298,102,102,1
298,103,100,1
298,103,100,1
300,103,100,1
300,104,100,1
302,102,99,1
302,104,100,1
303,100,100,1
304,105,100,1
304,102,100,1
304,100,100,1
305,103,100,1
305,102,100,1
306,102,101,1
306,102,101,1
305,101,101,1
305,101,101,1
305,102,101,1
305,100,101,1
306,99,100,1
306,99,99,1
305,99,99,1
305,97,99,1
304,99,97,1
305,97,97,1
304,97,97,1
304,97,96,1
305,96,96,1
304,96,96,1
304,95,96,1
304,95,96,1
303,94,96,1
304,94,96,1
303,93,93,1
303,96,93,1
303,94,92,1
303,98,92,1
302,93,92,1
302,91,92,1
302,93,93,1
302,94,93,1
302,95,93,1
301,95,93,1
301,95,93,1
300,95,94,1
301,97,95,1
302,98,95,1
303,98,95,1
303,98,96,1
304,98,97,1
304,98,97,1
304,99,97,1
304,103,97,1
303,99,97,1
304,99,98,1
305,98,99,1
305,97,99,1
305,102,99,1
306,97,99,1
306,102,99,1
307,102,97,1
308,102,95,1
308,102,95,1
309,102,95,1
309,102,95,1
310,107,96,1
310,102,96,1
311,102,96,1
311,102,96,1
312,101,97,1
313,103,98,1
313,102,98,1
313,102,98,1
314,102,98,1
314,102,99,1
314,103,99,1
315,103,99,1
315,103,99,1
315,106,99,1
316,106,89,1
316,106,88,1
316,106,88,1
317,106,86,1
317,106,86,1
318,103,81,1
318,106,80,1
319,106,79,1
319,104,79,1
320,106,79,1
320,106,74,1
321,106,73,1
321,106,73,1
322,107,73,1
322,107,73,1
323,107,72,1
323,103,72,1
323,103,72,1
323,103,72,1
324,107,72,1
324,107,73,1
324,108,73,1
325,108,73,1
325,108,73,1
326,108,73,1
326,108,73,1
326,108,73,1
327,108,73,1
327,108,73,1
328,108,73,1
328,109,73,1
328,109,81,1
328,99,82,1
329,97,82,1
329,110,83,1
330,106,84,1
330,110,84,1
330,110,84,1
330,110,85,1
331,110,85,1
331,110,89,1
331,111,89,1
332,110,89,1
332,97,89,1
332,97,95,1
333,96,95,1
333,97,96,1
333,96,96,1
334,113,95,1
334,112,92,1
334,112,92,1
334,99,92,1
334,112,92,1
335,112,92,1
335,112,94,1
335,114,94,1
336,112,95,1
336,114,96,1
337,114,95,1
337,114,95,1
338,114,95,1
338,115,95,1
338,114,95,1
338,114,95,1
338,114,95,1
339,102,95,1
339,103,106,1
339,160,110,1
340,115,114,1
341,101,116,1
341,102,118,1
341,103,120,1
342,136,122,1
342,101,128,1
343,102,153,1
343,102,153,1
343,103,153,1
343,137,153,1
344,137,154,1
345,76,156,1
345,76,156,1
345,75,156,1
346,75,156,1
346,76,156,1
346,76,155,1
347,75,153,1
347,75,152,1
348,75,152,1
348,75,151,1
348,75,151,1
349,75,146,1
349,75,146,1
349,75,146,1
350,75,146,1
350,75,146,1
351,75,144,1
351,75,142,1
351,75,142,1
351,75,142,1
352,75,140,1
352,75,140,1
352,75,140,1
352,75,140,1
352,75,140,1
352,75,139,1
352,75,139,1
353,75,139,1
353,75,138,1
353,74,138,1
353,75,137,1
354,75,138,1
354,75,137,1
354,75,135,1
355,75,135,1
355,78,135,1
356,75,135,1
356,75,135,1
357,75,135,1
357,75,135,1
357,75,134,1
358,75,129,1
358,75,129,1
358,75,129,1
359,75,129,1
359,75,129,1
359,72,129,1
0,75,129,1
0,75,129,1
1,75,126,1
1,75,126,1
2,75,126,1
2,75,126,1
2,76,126,1
3,76,126,1
3,76,125,1
4,76,125,1
4,76,125,1
4,75,123,1
5,75,123,1
5,76,123,1
5,75,123,1
5,75,123,1
4,75,122,1
4,75,122,1
3,74,122,1
2,74,122,1
1,74,122,1
0,72,123,1
0,74,124,1
359,74,124,1
358,74,128,1
358,74,128,1
357,76,128,1
357,74,128,1
356,74,128,1
356,74,128,1
355,74,130,1
355,73,131,1
354,74,131,1
353,74,131,1
352,73,134,1
352,73,134,1
352,73,134,1
351,73,135,1
351,73,135,1
351,72,135,1
350,73,138,1
349,73,140,1
349,75,141,1
348,73,141,1
348,73,141,1
347,73,142,1
347,74,142,1
347,73,142,1
346,74,142,1
345,74,150,1
345,115,151,1
345,134,152,1
344,128,152,1
344,126,152,1
343,126,153,1
343,127,153,1
342,127,153,1
342,161,153,1
342,160,153,1
341,160,153,1
340,160,153,1
340,160,153,1
339,131,139,1
338,160,138,1
338,115,114,1
337,99,113,1
337,99,112,1
337,149,111,1
336,99,109,1
336,99,108,1
335,99,106,1
335,114,105,1
334,136,93,1
334,98,94,1
333,98,94,1
333,97,94,1
333,97,94,1
332,97,94,1
332,97,93,1
331,98,92,1
331,115,92,1
330,115,92,1
330,115,92,1
329,115,92,1
328,117,92,1
327,115,92,1
326,114,91,1
326,114,90,1
325,109,90,1
324,110,90,1
323,114,90,1
323,110,90,1
322,113,89,1
322,98,89,1
321,109,76,1
321,109,76,1
321,109,76,1
320,111,76,1
319,108,76,1
319,108,76,1
318,108,75,1
318,107,76,1
317,107,76,1
317,107,76,1
316,108,76,1
315,108,76,1
314,108,77,1
314,108,77,1
313,98,77,1
313,98,77,1
312,98,81,1
312,99,81,1
311,107,81,1
310,107,83,1
310,107,89,1
309,107,90,1
308,107,90,1
307,107,92,1
307,107,92,1
307,107,93,1
307,107,94,1
310,106,94,1
311,107,91,1
312,107,91,1
313,83,90,1
313,101,90,1
314,82,90,1
315,82,89,1
315,82,77,1
316,83,77,1
318,83,77,1
318,107,76,1
319,110,73,1
320,114,72,1
322,114,72,1
324,111,72,1
324,114,72,1
325,104,88,1
325,105,88,1
326,115,88,1
326,116,88,1
328,117,99,1
328,116,99,1
329,160,99,1
329,105,99,1
329,99,99,1
329,119,99,1
330,117,96,1
330,117,95,1
331,167,95,1
332,117,96,1
333,77,98,1
334,77,98,1
333,77,98,1
333,77,98,1
333,78,98,1
332,118,98,1
332,117,98,1
333,76,98,1
333,76,98,1
333,77,97,1
333,76,98,1
334,78,98,1
334,76,97,1
335,76,97,1
335,103,97,1
336,105,97,1
336,103,124,1
336,103,125,1
336,102,126,1
337,103,125,1
337,103,129,1
337,103,130,1
338,103,131,1
338,103,130,1
338,103,130,1
339,79,129,1
339,78,129,1
339,78,159,1
340,78,159,1
340,78,159,1
340,78,161,1
341,77,161,1
341,78,162,1
341,78,161,1
342,78,162,1
342,78,162,1
343,78,159,1
343,78,159,1
344,78,159,1
344,77,156,1
345,77,156,1
345,78,155,1
345,77,155,1
346,77,151,1
346,77,151,1
347,78,151,1
347,77,151,1
348,77,151,1
348,77,148,1
349,77,148,1
349,76,145,1
350,76,145,1
350,76,143,1
351,76,143,1
351,76,143,1
351,77,141,1
352,76,139,1
352,77,139,1
352,75,139,1
353,77,137,1
353,77,137,1
353,77,137,1
354,77,137,1
354,77,136,1
354,77,136,1
354,77,136,1
355,77,136,1
356,77,133,1
356,77,133,1
356,77,133,1
356,76,133,1
357,77,132,1
357,76,132,1
357,76,132,1
358,77,132,1
359,77,119,1
359,77,118,1
0,77,118,1
1,77,118,1
2,77,118,1
2,77,118,1
3,77,117,1
3,76,117,1
4,79,117,1
4,77,120,1
5,77,121,1
5,78,121,1
6,76,122,1
6,76,122,1
6,76,122,1
6,76,122,1
7,77,122,1
7,76,122,1
7,76,122,1
7,77,122,1
7,77,122,1
8,77,122,1
8,77,122,1
8,77,121,1
9,77,121,1
9,76,121,1
10,76,121,1
10,76,121,1
11,76,121,1
11,76,119,1
12,76,118,1
12,76,118,1
12,75,118,1
13,75,118,1
13,75,118,1
13,75,118,1
14,75,116,1
14,75,116,1
15,75,116,1
15,75,116,1
15,75,116,1
16,72,116,1
16,75,116,1
16,75,116,1
17,75,115,1
17,75,115,1
18,74,115,1
18,75,115,1
18,74,115,1
18,72,115,1
19,74,115,1
19,74,115,1
20,74,70,1
20,74,70,1
20,77,70,1
20,74,70,1
21,74,70,1
21,74,70,1
21,74,70,1
22,74,69,1
22,80,69,1
22,74,69,1
23,74,69,1
23,74,69,1
23,73,69,1
24,73,69,1
24,73,69,1
24,73,69,1
24,73,69,1
24,73,69,1
24,73,69,1
25,73,69,1
25,73,69,1
25,73,69,1
26,71,69,1
26,73,69,1
26,73,69,1
26,73,69,1
26,73,69,1
27,73,69,1
27,73,69,1
27,73,69,1
28,73,69,1
28,73,69,1
28,76,69,1
29,74,69,1
28,74,69,1
28,74,69,1
28,74,69,1
29,74,69,1
30,75,70,1
30,75,71,1
31,75,71,1
31,75,71,1
32,75,71,1
32,75,71,1
32,76,71,1
32,75,71,1
33,76,71,1
33,76,73,1
34,77,73,1
34,79,73,1
34,77,73,1
34,77,73,1
35,77,73,1
35,77,73,1
35,78,73,1
35,78,75,1
36,78,75,1
36,78,75,1
37,78,75,1
37,78,75,1
37,78,76,1
37,79,76,1
37,79,76,1
38,79,77,1
38,79,77,1
38,79,78,1
38,79,78,1
39,81,78,1
39,79,78,1
39,79,78,1
39,79,78,1
40,78,78,1
40,81,78,1
41,79,79,1
42,77,79,1
42,79,79,1
42,79,79,1
43,79,80,1
43,79,81,1
43,79,81,1
44,79,81,1
44,79,81,1
45,82,83,1
45,79,101,1
45,76,101,1
46,79,108,1
46,79,109,1
47,79,110,1
47,79,110,1
48,79,131,1
48,79,134,1
48,79,134,1
49,80,134,1
49,79,134,1
50,79,134,1
50,79,134,1
51,79,134,1
51,79,134,1
52,79,139,1
52,79,139,1
53,79,139,1
53,79,139,1
53,79,139,1
53,79,139,1
54,79,139,1
54,79,139,1
55,79,144,1
55,79,144,1
56,80,144,1
56,79,144,1
56,79,145,1
56,79,145,1
56,79,145,1
56,79,145,1
57,79,148,1
57,79,148,1
