 
50,66,66,32,62,1
40,65,65,31,61,1
30,64,64,30,59,1
20,63,63,37,58,1
10,63,63,41,56,1
0,63,63,46,56,1
0,63,63,50,70,1
10,63,63,53,64,1
20,63,63,55,62,1
30,64,64,58,60,1
40,63,63,59,59,1
50,63,63,61,58,1
60,62,62,57,57,1
70,62,62,63,57,1
80,62,62,59,58,1
90,60,60,57,60,1
90,58,58,55,61,1
80,58,58,55,62,1
70,59,59,54,63,1
60,59,59,54,64,1
50,60,60,55,64,1
40,60,60,55,64,1
30,60,60,56,62,1
20,60,60,58,61,1
10,60,60,59,59,1
0,61,61,60,63,1
0,61,61,61,66,1
10,62,62,62,63,1
20,63,63,62,62,1
30,63,63,63,60,1
40,62,62,64,59,1
50,62,62,65,58,1
60,62,62,67,59,1
70,61,61,63,61,1
80,61,61,59,61,1
90,61,61,59,61,1
90,62,62,66,62,1
80,62,62,60,63,1
70,62,62,62,63,1
60,62,62,62,64,1
50,62,62,61,64,1
40,62,62,67,65,1
30,62,62,65,63,1
20,61,61,65,61,1
10,61,61,65,59,1
0,61,61,65,58,1
0,62,62,65,57,1
10,62,62,65,56,1
20,62,62,65,57,1
30,62,62,64,57,1
40,62,62,64,56,1
50,62,62,65,60,1
60,62,62,65,59,1
70,61,61,71,61,1
80,61,61,66,62,1
90,61,61,63,63,1
90,61,61,89,63,1
80,72,72,81,64,1
70,81,81,74,64,1
60,77,77,82,64,1
50,74,74,91,65,1
40,72,72,86,65,1
30,69,69,80,64,1
20,68,68,77,62,1
10,66,66,75,60,1
0,65,65,73,60,1
0,65,65,72,60,1
10,65,65,70,59,1
20,65,65,69,59,1
30,65,65,68,58,1
40,64,64,68,57,1
50,63,63,70,56,1
60,63,63,82,56,1
70,62,62,87,58,1
80,62,62,86,59,1
90,62,62,82,60,1
90,62,62,79,62,1
80,62,62,86,63,1
70,63,63,81,64,1
60,63,63,87,64,1
50,62,62,87,64,1
40,62,62,93,62,1
30,62,62,94,59,1
20,61,61,87,58,1
10,61,61,83,56,1
0,61,61,77,56,1
0,62,62,75,56,1
10,62,62,73,58,1
20,63,63,71,57,1
30,63,63,70,57,1
40,62,62,69,56,1
50,62,62,71,56,1
60,62,62,69,56,1
70,62,62,77,58,1
80,61,61,78,59,1
90,61,61,85,61,1
90,61,61,89,62,1
80,62,62,93,63,1
70,62,62,96,63,1
60,62,62,99,64,1
50,62,62,101,64,1
40,62,62,94,64,1
30,61,61,89,62,1
20,61,61,85,60,1
10,61,61,79,62,1
0,61,61,77,64,1
0,62,62,74,61,1
10,62,62,72,60,1
20,62,62,71,60,1
30,63,63,69,61,1
40,62,62,68,60,1
50,62,62,67,60,1
60,62,62,83,62,1
70,62,62,85,60,1
80,61,61,91,62,1
90,61,61,90,59,1
90,62,62,94,56,1
80,72,72,97,54,1
70,81,81,99,57,1
60,77,77,101,56,1
50,74,74,103,61,1
40,71,71,102,59,1
30,69,69,81,57,1
20,67,67,77,55,1
10,66,66,75,52,1
0,65,65,72,56,1
0,65,65,70,59,1
10,65,65,69,61,1
20,65,65,66,62,1
30,64,64,66,64,1
40,64,64,66,60,1
50,63,63,68,56,1
60,63,63,68,57,1
70,62,62,65,55,1
80,62,62,74,60,1
90,62,62,72,64,1
90,62,62,79,61,1
80,73,73,85,65,1
70,71,71,90,64,1
60,69,69,88,63,1
50,68,68,98,62,1
40,66,66,104,58,1
30,65,65,106,55,1
20,64,64,98,53,1
10,64,64,91,56,1
0,63,63,86,59,1
0,63,63,82,61,1
10,64,64,78,61,1
20,64,64,76,63,1
30,63,63,74,64,1
40,63,63,72,61,1
50,63,63,71,58,1
60,62,62,83,54,1
70,62,62,89,54,1
80,62,62,94,55,1
90,62,62,87,57,1
90,62,62,82,61,1
80,62,62,84,64,1
70,62,62,89,67,1
60,62,62,84,70,1
50,62,62,78,72,1
40,62,62,86,69,1
30,62,62,82,64,1
20,61,61,79,60,1
10,61,61,76,62,1
0,61,61,74,63,1
0,62,62,72,65,1
10,62,62,71,66,1
20,63,63,70,67,1
30,63,63,66,66,1
40,62,62,66,62,1
50,62,62,69,58,1
60,62,62,75,56,1
70,62,62,82,72,1
80,61,61,87,66,1
90,61,61,81,64,1
90,62,62,87,67,1
80,62,62,87,63,1
70,73,73,88,62,1
60,70,70,81,61,1
50,69,69,90,61,1
40,67,67,88,59,1
30,66,66,83,56,1
20,65,65,80,54,1
10,64,64,77,57,1
0,63,63,75,58,1
0,63,63,73,60,1
10,64,64,71,60,1
20,64,64,70,62,1
30,63,63,69,64,1
40,63,63,68,60,1
50,63,63,68,57,1
60,62,62,77,54,1
70,62,62,73,51,1
80,62,62,80,64,1
90,62,62,86,67,1
90,62,62,91,70,1
80,73,73,87,68,1
70,81,81,88,62,1
60,78,78,93,63,1
50,74,74,100,82,1
40,72,72,111,77,1
30,69,69,106,70,1
20,68,68,97,66,1
10,66,66,91,67,1
0,65,65,86,67,1
0,65,65,82,67,1
10,65,65,78,66,1
20,65,65,75,64,1
30,65,65,73,59,1
40,64,64,72,55,1
50,64,64,71,52,1
60,63,63,70,49,1
70,62,62,69,47,1
80,62,62,77,46,1
90,62,62,76,45,1
90,62,62,75,49,1
80,73,73,71,54,1
70,81,81,79,51,1
60,78,78,75,49,1
50,74,74,72,47,1
40,72,72,78,46,1
30,70,70,83,45,1
20,68,68,79,68,1
10,67,67,76,69,1
0,66,66,74,70,1
0,65,65,72,70,1
10,65,65,71,69,1
20,65,65,70,70,1
30,65,65,69,76,1
40,64,64,68,79,1
50,63,63,66,72,1
60,63,63,89,73,1
70,62,62,104,67,1
80,62,62,103,66,1
90,62,62,97,66,1
90,62,62,100,69,1
80,73,73,102,69,1
70,82,82,102,63,1
60,78,78,101,59,1
50,75,75,117,56,1
40,72,72,108,53,1
30,69,69,98,50,1
20,68,68,92,49,1
10,66,66,87,53,1
0,65,65,83,57,1
0,65,65,79,60,1
10,65,65,76,62,1
20,65,65,74,63,1
30,64,64,73,65,1
40,64,64,71,66,1
50,63,63,70,61,1
60,63,63,75,57,1
70,62,62,72,54,1
80,62,62,73,51,1
90,62,62,72,53,1
90,62,62,80,56,1
80,62,62,77,58,1
70,73,73,74,57,1
60,71,71,81,61,1
50,69,69,91,57,1
40,67,67,86,53,1
30,66,66,96,51,1
20,65,65,90,49,1
10,64,64,85,53,1
0,63,63,81,56,1
0,63,63,78,54,1
10,64,64,75,57,1
20,64,64,73,60,1
30,64,64,72,62,1
40,63,63,71,58,1
50,63,63,70,54,1
60,62,62,68,55,1
70,62,62,66,52,1
80,62,62,75,55,1
90,62,62,73,55,1
90,62,62,73,55,1
80,73,73,74,55,1
70,71,71,77,59,1
60,69,69,84,61,1
50,67,67,84,57,1
40,66,66,90,54,1
30,65,65,88,52,1
20,64,64,83,67,1
10,64,64,80,66,1
0,63,63,77,66,1
0,63,63,75,69,1
10,64,64,73,66,1
20,64,64,71,67,1
30,64,64,70,68,1
40,63,63,69,73,1
50,63,63,67,66,1
60,62,62,63,61,1
70,62,62,73,57,1
80,62,62,75,54,1
90,62,62,82,52,1
90,62,62,87,57,1
80,62,62,92,61,1
70,62,62,95,57,1
60,62,62,89,54,1
50,62,62,107,52,1
40,62,62,101,51,1
30,62,62,95,49,1
20,61,61,89,54,1
10,61,61,82,57,1
0,61,61,79,60,1
0,62,62,76,62,1
10,62,62,74,62,1
20,62,62,71,64,1
30,63,63,70,65,1
40,62,62,69,66,1
50,62,62,91,68,1
60,62,62,85,63,1
70,61,61,90,59,1
80,61,61,91,56,1
90,61,61,86,53,1
90,62,62,90,53,1
80,62,62,87,51,1
70,62,62,92,49,1
60,62,62,85,47,1
50,62,62,85,46,1
40,62,62,80,45,1
30,62,62,77,45,1
20,61,61,75,55,1
10,61,61,73,58,1
0,61,61,71,59,1
0,62,62,70,60,1
10,62,62,69,62,1
20,63,63,68,63,1
30,63,63,68,64,1
40,63,63,68,66,1
50,62,62,68,61,1
60,62,62,68,57,1
70,62,62,87,54,1
80,61,61,85,51,1
90,61,61,80,49,1
90,62,62,83,54,1
80,62,62,82,58,1
70,62,62,82,55,1
60,62,62,74,52,1
50,62,62,82,50,1
40,62,62,77,48,1
30,62,62,73,63,1
20,61,61,71,64,1
10,61,61,70,65,1
0,61,61,69,66,1
0,62,62,68,67,1
10,62,62,68,67,1
20,63,63,66,67,1
30,63,63,66,61,1
40,62,62,66,56,1
50,62,62,68,53,1
60,62,62,74,51,1
70,62,62,82,46,1
80,61,61,88,50,1
90,61,61,83,50,1
90,62,62,79,50,1
80,62,62,76,50,1
70,62,62,74,50,1
60,62,62,76,52,1
50,62,62,83,55,1
40,62,62,80,57,1
30,61,61,74,55,1
20,61,61,73,52,1
10,61,61,69,49,1
0,61,61,68,47,1
0,62,62,68,61,1
10,62,62,67,62,1
20,62,62,67,64,1
30,62,62,67,65,1
40,62,62,67,62,1
50,62,62,57,59,1
60,62,62,50,55,1
70,61,61,44,53,1
80,61,61,39,51,1
90,61,61,42,51,1
90,61,61,62,50,1
80,72,72,54,50,1
70,76,76,56,50,1
60,73,73,49,50,1
50,71,71,53,49,1
40,69,69,56,48,1
30,67,67,49,47,1
20,66,66,43,51,1
10,65,65,47,55,1
0,64,64,51,58,1
0,64,64,54,60,1
10,64,64,56,62,1
20,64,64,58,63,1
30,64,64,59,63,1
40,63,63,60,64,1
50,63,63,52,61,1
60,63,63,55,58,1
70,62,62,48,55,1
80,62,62,42,53,1
90,62,62,38,52,1
90,62,62,52,52,1
80,62,62,45,51,1
70,62,62,40,51,1
60,62,62,36,51,1
50,62,62,33,50,1
40,62,62,31,48,1
30,62,62,28,48,1
20,61,61,36,52,1
10,61,61,42,55,1
0,61,61,46,57,1
0,62,62,50,57,1
10,62,62,53,59,1
20,63,63,55,61,1
30,64,64,57,57,1
40,63,63,59,60,1
50,63,63,60,57,1
60,62,62,53,54,1
70,62,62,47,52,1
80,62,62,44,52,1
90,61,61,42,52,1
90,62,62,69,51,1
80,73,73,69,51,1
70,82,82,69,51,1
60,88,88,62,55,1
50,83,83,53,57,1
40,78,78,47,54,1
30,75,75,41,53,1
20,72,72,47,50,1
10,70,70,49,48,1
0,68,68,53,46,1
0,67,67,55,50,1
10,67,67,57,48,1
20,66,66,56,46,1
30,66,66,57,47,1
40,65,65,59,45,1
50,64,64,51,46,1
60,63,63,45,45,1
70,63,63,40,45,1
80,62,62,36,46,1
90,62,62,32,47,1
90,62,62,30,47,1
80,73,73,28,47,1
70,81,81,26,48,1
60,77,77,25,53,1
50,74,74,24,51,1
40,71,71,23,55,1
30,69,69,22,53,1
20,68,68,31,52,1
10,66,66,38,49,1
0,65,65,43,47,1
0,65,65,48,46,1
10,65,65,51,45,1
20,65,65,54,44,1
30,65,65,56,43,1
40,64,64,58,43,1
50,64,64,51,43,1
60,63,63,44,44,1
70,63,63,40,44,1
80,62,62,36,45,1
90,62,62,32,46,1
90,62,62,30,48,1
80,62,62,28,48,1
70,73,73,26,49,1
60,71,71,25,49,1
50,69,69,24,66,1
40,67,67,23,63,1
30,66,66,23,58,1
20,65,65,22,55,1
10,64,64,29,52,1
0,64,64,36,55,1
0,63,63,42,57,1
10,64,64,47,55,1
20,64,64,50,57,1
30,64,64,53,54,1
40,63,63,56,51,1
50,63,63,60,49,1
60,62,62,62,54,1
70,62,62,53,55,1
80,62,62,47,60,1
90,62,62,41,58,1
90,62,62,48,60,1
80,73,73,60,57,1
70,82,82,64,55,1
60,78,78,63,60,1
50,74,74,70,57,1
40,72,72,84,55,1
30,69,69,83,54,1
20,68,68,76,53,1
10,66,66,74,60,1
0,65,65,72,61,1
0,65,65,71,62,1
10,65,65,69,62,1
20,65,65,69,61,1
30,64,64,67,56,1
40,64,64,67,54,1
50,63,63,69,52,1
60,63,63,69,51,1
70,62,62,78,49,1
80,62,62,76,51,1
90,62,62,74,51,1
90,62,62,75,51,1
80,73,73,75,50,1
70,71,71,71,57,1
60,69,69,68,62,1
50,68,68,80,57,1
40,66,66,77,55,1
30,65,65,75,53,1
20,64,64,74,50,1
10,64,64,72,52,1
0,63,63,68,49,1
0,63,63,67,51,1
10,64,64,67,49,1
20,64,64,66,51,1
30,64,64,66,65,1
40,63,63,66,60,1
50,63,63,64,56,1
60,63,63,65,55,1
70,62,62,65,58,1
80,62,62,66,57,1
90,62,62,63,59,1
90,62,62,62,61,1
80,72,72,59,62,1
70,71,71,63,64,1
60,69,69,62,65,1
50,67,67,64,66,1
40,66,66,64,70,1
30,65,65,67,78,1
20,64,64,67,70,1
10,64,64,67,68,1
0,63,63,67,66,1
0,63,63,66,65,1
10,63,63,66,60,1
20,63,63,66,70,1
30,63,63,66,64,1
40,63,63,66,59,1
50,63,63,66,55,1
60,62,62,88,51,1
70,62,62,82,53,1
80,62,62,87,66,1
90,62,62,91,66,1
90,62,62,85,67,1
80,73,73,80,67,1
70,71,71,86,67,1
60,69,69,80,68,1
50,68,68,76,63,1
40,66,66,81,58,1
30,65,65,78,55,1
20,64,64,76,58,1
10,63,63,74,60,1
0,63,63,72,61,1
0,63,63,70,62,1
10,63,63,69,61,1
20,64,64,68,62,1
30,64,64,67,57,1
40,63,63,67,52,1
50,63,63,69,50,1
60,62,62,68,48,1
70,62,62,65,46,1
80,62,62,74,45,1
90,62,62,74,49,1
90,62,62,73,51,1
80,62,62,71,52,1
70,62,62,74,55,1
60,73,73,71,53,1
50,71,71,78,50,1
40,69,69,76,48,1
30,67,67,92,45,1
20,66,66,87,43,1
10,65,65,83,41,1
0,64,64,79,46,1
0,64,64,76,50,1
10,64,64,74,54,1
20,64,64,72,56,1
30,64,64,71,52,1
40,63,63,70,48,1
50,63,63,69,46,1
60,62,62,93,45,1
70,62,62,86,44,1
80,62,62,90,43,1
90,62,62,84,48,1
90,62,62,81,46,1
80,62,62,75,50,1
70,62,62,82,53,1
60,62,62,79,51,1
50,62,62,86,49,1
40,62,62,84,47,1
30,62,62,81,44,1
20,61,61,78,42,1
10,61,61,76,41,1
0,61,61,74,46,1
0,62,62,72,50,1
10,63,63,71,53,1
20,63,63,70,53,1
30,63,63,69,49,1
40,63,63,68,46,1
50,63,63,70,44,1
60,62,62,69,43,1
70,62,62,95,42,1
80,62,62,98,47,1
90,62,62,90,51,1
90,62,62,86,54,1
80,62,62,90,56,1
70,73,73,92,58,1
60,71,71,92,54,1
50,69,69,96,51,1
40,67,67,91,49,1
30,66,66,84,47,1
20,65,65,81,45,1
10,64,64,76,43,1
0,64,64,73,48,1
0,63,63,72,52,1
10,64,64,71,54,1
20,64,64,70,56,1
30,64,64,69,55,1
40,64,64,68,51,1
50,63,63,68,49,1
60,63,63,67,47,1
70,62,62,76,45,1
80,62,62,75,44,1
90,62,62,72,48,1
90,62,62,79,52,1
80,73,73,77,52,1
70,71,71,73,55,1
60,69,69,77,57,1
50,68,68,83,53,1
40,66,66,89,50,1
30,65,65,85,48,1
20,64,64,79,46,1
10,63,63,77,44,1
0,63,63,75,49,1
0,63,63,73,53,1
10,63,63,71,56,1
20,64,64,70,58,1
30,64,64,69,59,1
40,64,64,68,61,1
50,63,63,70,56,1
60,63,63,72,53,1
70,62,62,83,51,1
80,62,62,83,49,1
90,62,62,88,48,1
90,62,62,84,51,1
80,73,73,86,54,1
70,71,71,91,52,1
60,69,69,95,50,1
50,68,68,98,48,1
40,66,66,98,47,1
30,65,65,94,46,1
20,64,64,89,44,1
10,64,64,84,42,1
0,63,63,80,47,1
0,63,63,77,51,1
10,63,63,75,54,1
20,64,64,73,57,1
30,64,64,71,52,1
40,63,63,70,48,1
50,63,63,69,45,1
60,62,62,68,45,1
70,62,62,86,45,1
80,62,62,80,45,1
90,62,62,86,44,1
90,62,62,91,44,1
80,62,62,94,44,1
70,62,62,96,44,1
60,62,62,98,44,1
50,62,62,101,44,1
40,62,62,103,42,1
30,62,62,96,40,1
20,61,61,90,39,1
10,61,61,82,45,1
0,61,61,79,49,1
0,62,62,76,53,1
10,62,62,74,56,1
20,62,62,72,58,1
30,62,62,71,60,1
40,62,62,70,54,1
50,62,62,72,50,1
60,62,62,80,46,1
70,61,61,84,46,1
80,61,61,80,45,1
90,61,61,86,45,1
90,62,62,90,45,1
80,72,72,86,45,1
70,81,81,90,44,1
60,77,77,94,44,1
50,74,74,98,44,1
40,71,71,95,42,1
30,69,69,90,40,1
20,67,67,85,46,1
10,66,66,80,44,1
0,65,65,77,49,1
0,65,65,74,52,1
10,65,65,73,53,1
20,65,65,71,56,1
30,64,64,70,59,1
40,64,64,69,64,1
50,63,63,69,57,1
60,63,63,67,53,1
70,62,62,68,51,1
80,62,62,68,50,1
90,62,62,67,49,1
90,62,62,75,55,1
80,62,62,75,59,1
70,62,62,74,56,1
60,73,73,74,54,1
50,71,71,73,52,1
40,69,69,89,48,1
30,67,67,85,45,1
20,66,66,81,43,1
10,65,65,78,47,1
0,64,64,75,50,1
